row,date,attributes,values,brand
3547,2021-01-29,cc_volume_std_0_100,5.118110236220471,Nike
3548,2021-01-28,cc_volume_std_0_100,1.8700787401574797,Nike
3549,2021-01-27,cc_volume_std_0_100,0.5905511811023622,Nike
3550,2021-01-26,cc_volume_std_0_100,1.0826771653543306,Nike
3551,2021-01-25,cc_volume_std_0_100,0.5905511811023622,Nike
3552,2021-01-24,cc_volume_std_0_100,0.2952755905511811,Nike
3553,2021-01-23,cc_volume_std_0_100,0.2952755905511811,Nike
3554,2021-01-22,cc_volume_std_0_100,1.4763779527559056,Nike
3555,2021-01-21,cc_volume_std_0_100,6.299212598425196,Nike
3556,2021-01-20,cc_volume_std_0_100,1.1811023622047243,Nike
3557,2021-01-19,cc_volume_std_0_100,1.2795275590551176,Nike
3558,2021-01-18,cc_volume_std_0_100,1.3779527559055116,Nike
3559,2021-01-17,cc_volume_std_0_100,0.0,Nike
3560,2021-01-16,cc_volume_std_0_100,3.051181102362204,Nike
3561,2021-01-15,cc_volume_std_0_100,2.6574803149606296,Nike
3562,2021-01-14,cc_volume_std_0_100,1.5748031496062989,Nike
3563,2021-01-13,cc_volume_std_0_100,4.035433070866142,Nike
3564,2021-01-12,cc_volume_std_0_100,1.1811023622047243,Nike
3565,2021-01-11,cc_volume_std_0_100,1.8700787401574797,Nike
3566,2021-01-10,cc_volume_std_0_100,1.4763779527559056,Nike
3567,2021-01-09,cc_volume_std_0_100,1.5748031496062989,Nike
3568,2021-01-08,cc_volume_std_0_100,7.677165354330709,Nike
3569,2021-01-07,cc_volume_std_0_100,1.8700787401574797,Nike
3570,2021-01-06,cc_volume_std_0_100,1.0826771653543306,Nike
3571,2021-01-05,cc_volume_std_0_100,4.23228346456693,Nike
3572,2021-01-04,cc_volume_std_0_100,1.2795275590551176,Nike
3573,2021-01-03,cc_volume_std_0_100,4.625984251968504,Nike
3574,2021-01-02,cc_volume_std_0_100,0.7874015748031494,Nike
3575,2021-01-01,cc_volume_std_0_100,0.49212598425196824,Nike
3576,2020-12-31,cc_volume_std_0_100,1.0826771653543306,Nike
3577,2020-12-30,cc_volume_std_0_100,0.9842519685039365,Nike
3578,2020-12-29,cc_volume_std_0_100,1.7716535433070866,Nike
3579,2020-12-28,cc_volume_std_0_100,0.9842519685039365,Nike
3580,2020-12-27,cc_volume_std_0_100,1.8700787401574797,Nike
3581,2020-12-26,cc_volume_std_0_100,1.8700787401574797,Nike
3582,2020-12-25,cc_volume_std_0_100,0.5905511811023622,Nike
3583,2020-12-24,cc_volume_std_0_100,0.49212598425196824,Nike
3584,2020-12-23,cc_volume_std_0_100,1.2795275590551176,Nike
3585,2020-12-22,cc_volume_std_0_100,2.3622047244094486,Nike
3586,2020-12-21,cc_volume_std_0_100,4.625984251968504,Nike
3587,2020-12-20,cc_volume_std_0_100,2.460629921259842,Nike
3588,2020-12-19,cc_volume_std_0_100,1.6732283464566926,Nike
3589,2020-12-18,cc_volume_std_0_100,4.429133858267716,Nike
3590,2020-12-17,cc_volume_std_0_100,5.511811023622047,Nike
3591,2020-12-16,cc_volume_std_0_100,12.303149606299211,Nike
3592,2020-12-15,cc_volume_std_0_100,7.086614173228346,Nike
3593,2020-12-14,cc_volume_std_0_100,3.346456692913385,Nike
3594,2020-12-13,cc_volume_std_0_100,3.6417322834645676,Nike
3595,2020-12-12,cc_volume_std_0_100,0.19685039370078714,Nike
3596,2020-12-11,cc_volume_std_0_100,3.051181102362204,Nike
3597,2020-12-10,cc_volume_std_0_100,2.5590551181102357,Nike
3598,2020-12-09,cc_volume_std_0_100,1.7716535433070866,Nike
3599,2020-12-08,cc_volume_std_0_100,2.6574803149606296,Nike
3600,2020-12-07,cc_volume_std_0_100,2.755905511811023,Nike
3601,2020-12-06,cc_volume_std_0_100,1.3779527559055116,Nike
3602,2020-12-05,cc_volume_std_0_100,0.19685039370078714,Nike
3603,2020-12-04,cc_volume_std_0_100,2.460629921259842,Nike
3604,2020-12-03,cc_volume_std_0_100,2.755905511811023,Nike
3605,2020-12-02,cc_volume_std_0_100,3.543307086614173,Nike
3606,2020-12-01,cc_volume_std_0_100,10.039370078740157,Nike
3607,2020-11-30,cc_volume_std_0_100,100.0,Nike
3608,2020-11-29,cc_volume_std_0_100,40.452755905511815,Nike
3609,2020-11-28,cc_volume_std_0_100,4.23228346456693,Nike
3610,2020-11-27,cc_volume_std_0_100,3.2480314960629917,Nike
3611,2020-11-26,cc_volume_std_0_100,0.39370078740157427,Nike
3612,2020-11-25,cc_volume_std_0_100,2.3622047244094486,Nike
3613,2020-11-24,cc_volume_std_0_100,3.051181102362204,Nike
3614,2020-11-23,cc_volume_std_0_100,1.7716535433070866,Nike
3615,2020-11-22,cc_volume_std_0_100,0.19685039370078714,Nike
3616,2020-11-21,cc_volume_std_0_100,0.8858267716535433,Nike
3617,2020-11-20,cc_volume_std_0_100,1.5748031496062989,Nike
3618,2020-11-19,cc_volume_std_0_100,1.8700787401574797,Nike
3619,2020-11-18,cc_volume_std_0_100,1.7716535433070866,Nike
3620,2020-11-17,cc_volume_std_0_100,0.7874015748031494,Nike
3621,2020-11-16,cc_volume_std_0_100,0.9842519685039365,Nike
3622,2020-11-15,cc_volume_std_0_100,0.2952755905511811,Nike
3623,2020-11-14,cc_volume_std_0_100,0.2952755905511811,Nike
3624,2020-11-13,cc_volume_std_0_100,2.3622047244094486,Nike
3625,2020-11-12,cc_volume_std_0_100,1.4763779527559056,Nike
3626,2020-11-11,cc_volume_std_0_100,2.165354330708661,Nike
3627,2020-11-10,cc_volume_std_0_100,1.6732283464566926,Nike
3628,2020-11-09,cc_volume_std_0_100,0.8858267716535433,Nike
3629,2020-11-08,cc_volume_std_0_100,0.7874015748031494,Nike
3630,2020-11-07,cc_volume_std_0_100,0.6889763779527553,Nike
3631,2020-11-06,cc_volume_std_0_100,1.3779527559055116,Nike
3632,2020-11-05,cc_volume_std_0_100,1.5748031496062989,Nike
3633,2020-11-04,cc_volume_std_0_100,0.8858267716535433,Nike
3634,2020-11-03,cc_volume_std_0_100,1.1811023622047243,Nike
3635,2020-11-02,cc_volume_std_0_100,1.3779527559055116,Nike
3636,2020-11-01,cc_volume_std_0_100,0.49212598425196824,Nike
3637,2020-10-31,cc_volume_std_0_100,0.19685039370078714,Nike
3638,2020-10-30,cc_volume_std_0_100,1.8700787401574797,Nike
3639,2020-10-29,cc_volume_std_0_100,1.6732283464566926,Nike
3640,2020-10-28,cc_volume_std_0_100,1.3779527559055116,Nike
3641,2020-10-27,cc_volume_std_0_100,1.2795275590551176,Nike
3642,2020-10-26,cc_volume_std_0_100,1.8700787401574797,Nike
3643,2020-10-25,cc_volume_std_0_100,1.7716535433070866,Nike
3644,2020-10-24,cc_volume_std_0_100,0.39370078740157427,Nike
3645,2020-10-23,cc_volume_std_0_100,1.7716535433070866,Nike
3646,2020-10-22,cc_volume_std_0_100,6.791338582677165,Nike
3647,2020-10-21,cc_volume_std_0_100,6.791338582677165,Nike
3648,2020-10-20,cc_volume_std_0_100,1.7716535433070866,Nike
3649,2020-10-19,cc_volume_std_0_100,1.2795275590551176,Nike
3650,2020-10-18,cc_volume_std_0_100,0.19685039370078714,Nike
3651,2020-10-17,cc_volume_std_0_100,0.6889763779527553,Nike
3652,2020-10-16,cc_volume_std_0_100,1.4763779527559056,Nike
3653,2020-10-15,cc_volume_std_0_100,0.7874015748031494,Nike
3654,2020-10-14,cc_volume_std_0_100,0.8858267716535433,Nike
3655,2020-10-13,cc_volume_std_0_100,2.460629921259842,Nike
3656,2021-04-12,bw_3ma_positive_std_0_100,100.0,Nike
3657,2021-04-11,bw_3ma_positive_std_0_100,98.57958298280622,Nike
3658,2021-04-10,bw_3ma_positive_std_0_100,96.84629878120846,Nike
3659,2021-04-09,bw_3ma_positive_std_0_100,91.60473055182817,Nike
3660,2021-04-08,bw_3ma_positive_std_0_100,90.511085927234,Nike
3661,2021-04-07,bw_3ma_positive_std_0_100,89.36042994903738,Nike
3662,2021-04-06,bw_3ma_positive_std_0_100,87.49921783203897,Nike
3663,2021-04-05,bw_3ma_positive_std_0_100,82.76936126426152,Nike
3664,2021-04-04,bw_3ma_positive_std_0_100,81.84605544006507,Nike
3665,2021-04-03,bw_3ma_positive_std_0_100,81.2773324248597,Nike
3666,2021-04-02,bw_3ma_positive_std_0_100,80.75171555506114,Nike
3667,2021-04-01,bw_3ma_positive_std_0_100,77.75444792847162,Nike
3668,2021-03-31,bw_3ma_positive_std_0_100,76.47586403487426,Nike
3669,2021-03-30,bw_3ma_positive_std_0_100,75.53865300248206,Nike
3670,2021-03-29,bw_3ma_positive_std_0_100,73.67813614589342,Nike
3671,2021-03-28,bw_3ma_positive_std_0_100,69.65814045650795,Nike
3672,2021-03-27,bw_3ma_positive_std_0_100,63.43625504932868,Nike
3673,2021-03-26,bw_3ma_positive_std_0_100,61.44711501692959,Nike
3674,2021-03-25,bw_3ma_positive_std_0_100,58.762019314334154,Nike
3675,2021-03-24,bw_3ma_positive_std_0_100,56.75966933414907,Nike
3676,2021-03-23,bw_3ma_positive_std_0_100,58.450542650749846,Nike
3677,2021-03-22,bw_3ma_positive_std_0_100,58.23779296535515,Nike
3678,2021-03-21,bw_3ma_positive_std_0_100,57.92562104136101,Nike
3679,2021-03-20,bw_3ma_positive_std_0_100,54.57307534537059,Nike
3680,2021-03-19,bw_3ma_positive_std_0_100,54.146880714171466,Nike
3681,2021-03-18,bw_3ma_positive_std_0_100,53.70678087477666,Nike
3682,2021-03-17,bw_3ma_positive_std_0_100,53.47943072077648,Nike
3683,2021-03-16,bw_3ma_positive_std_0_100,52.414291772983546,Nike
3684,2021-03-15,bw_3ma_positive_std_0_100,50.79503027859082,Nike
3685,2021-03-14,bw_3ma_positive_std_0_100,50.02746278618656,Nike
3686,2021-03-13,bw_3ma_positive_std_0_100,48.70646800759223,Nike
3687,2021-03-12,bw_3ma_positive_std_0_100,49.53035159318923,Nike
3688,2021-03-11,bw_3ma_positive_std_0_100,50.93686340218726,Nike
3689,2021-03-10,bw_3ma_positive_std_0_100,49.474035499996496,Nike
3690,2021-03-09,bw_3ma_positive_std_0_100,48.25246296000166,Nike
3691,2021-03-08,bw_3ma_positive_std_0_100,49.09094701420414,Nike
3692,2021-03-07,bw_3ma_positive_std_0_100,49.020030452405926,Nike
3693,2021-03-06,bw_3ma_positive_std_0_100,49.4893312290118,Nike
3694,2021-03-05,bw_3ma_positive_std_0_100,48.495108843017135,Nike
3695,2021-03-04,bw_3ma_positive_std_0_100,47.67122525742013,Nike
3696,2021-03-03,bw_3ma_positive_std_0_100,43.11170749004036,Nike
3697,2021-03-02,bw_3ma_positive_std_0_100,43.04009566783237,Nike
3698,2021-03-01,bw_3ma_positive_std_0_100,40.73878371143912,Nike
3699,2021-02-28,bw_3ma_positive_std_0_100,39.872489240845134,Nike
3700,2021-02-27,bw_3ma_positive_std_0_100,38.821255501247954,Nike
3701,2021-02-26,bw_3ma_positive_std_0_100,37.94105582245827,Nike
3702,2021-02-25,bw_3ma_positive_std_0_100,38.239322538256715,Nike
3703,2021-02-24,bw_3ma_positive_std_0_100,37.78462223025632,Nike
3704,2021-02-23,bw_3ma_positive_std_0_100,37.642093846250106,Nike
3705,2021-02-22,bw_3ma_positive_std_0_100,37.357732338647416,Nike
3706,2021-02-21,bw_3ma_positive_std_0_100,37.74151608484955,Nike
3707,2021-02-20,bw_3ma_positive_std_0_100,36.618670523044386,Nike
3708,2021-02-19,bw_3ma_positive_std_0_100,28.60648956066494,Nike
3709,2021-02-18,bw_3ma_positive_std_0_100,28.123978836273107,Nike
3710,2021-02-17,bw_3ma_positive_std_0_100,28.522363051080774,Nike
3711,2021-02-16,bw_3ma_positive_std_0_100,29.10499127448185,Nike
3712,2021-02-15,bw_3ma_positive_std_0_100,29.715429914274377,Nike
3713,2021-02-14,bw_3ma_positive_std_0_100,29.914274391473324,Nike
3714,2021-02-13,bw_3ma_positive_std_0_100,28.962462890475614,Nike
3715,2021-02-12,bw_3ma_positive_std_0_100,28.47925690567401,Nike
3716,2021-02-11,bw_3ma_positive_std_0_100,27.783301235477737,Nike
3717,2021-02-10,bw_3ma_positive_std_0_100,27.115851242082716,Nike
3718,2021-02-09,bw_3ma_positive_std_0_100,27.314695719281634,Nike
3719,2021-02-08,bw_3ma_positive_std_0_100,27.073440357085733,Nike
3720,2021-02-07,bw_3ma_positive_std_0_100,26.619435309495167,Nike
3721,2021-02-06,bw_3ma_positive_std_0_100,25.89497396249763,Nike
3722,2021-02-05,bw_3ma_positive_std_0_100,25.242124437708117,Nike
3723,2021-02-04,bw_3ma_positive_std_0_100,24.745013244710787,Nike
3724,2021-02-03,bw_3ma_positive_std_0_100,23.538041173321453,Nike
3725,2021-02-02,bw_3ma_positive_std_0_100,23.21126878072181,Nike
3726,2021-02-01,bw_3ma_positive_std_0_100,15.284604848746081,Nike
3727,2021-01-31,bw_3ma_positive_std_0_100,3.5792005895808137,Nike
3728,2021-01-30,bw_3ma_positive_std_0_100,3.053583719782222,Nike
3729,2021-01-29,bw_3ma_positive_std_0_100,1.9884447719893494,Nike
3730,2021-01-28,bw_3ma_positive_std_0_100,0.0,Nike
3731,2021-01-27,bw_3ma_positive_std_0_100,1.122150301395391,Nike
3732,2021-01-26,bw_3ma_positive_std_0_100,0.298266715798384,Nike
3733,2021-01-25,bw_3ma_positive_std_0_100,0.26976103899715276,Nike
3734,2021-01-24,bw_3ma_positive_std_0_100,0.4261946311991161,Nike
3735,2021-01-23,bw_3ma_positive_std_0_100,1.5198392557932447,Nike
3736,2021-01-22,bw_3ma_positive_std_0_100,0.9518115009976769,Nike
3737,2021-01-21,bw_3ma_positive_std_0_100,1.0943398850039077,Nike
3738,2021-01-20,bw_3ma_positive_std_0_100,1.3070895703985794,Nike
3739,2021-01-19,bw_3ma_positive_std_0_100,1.2646786854015908,Nike
3740,2021-01-18,bw_3ma_positive_std_0_100,1.1506559781966161,Nike
3741,2021-01-17,bw_3ma_positive_std_0_100,3.6501171513790274,Nike
3742,2021-01-16,bw_3ma_positive_std_0_100,5.183861615368036,Nike
3743,2021-01-15,bw_3ma_positive_std_0_100,4.416294122963737,Nike
3744,2021-01-14,bw_3ma_positive_std_0_100,3.5353991837642735,Nike
3745,2021-01-13,bw_3ma_positive_std_0_100,3.5207987151587434,Nike
3746,2021-01-12,bw_3ma_positive_std_0_100,2.5550820059653154,Nike
3747,2021-01-11,bw_3ma_positive_std_0_100,2.4417545591701133,Nike
3748,2021-01-10,bw_3ma_positive_std_0_100,3.592410537366761,Nike
3749,2021-04-12,bw_3ma_neutral_std_0_100,100.0,Nike
3750,2021-04-11,bw_3ma_neutral_std_0_100,98.1048524624788,Nike
3751,2021-04-10,bw_3ma_neutral_std_0_100,97.84826546907043,Nike
3752,2021-04-09,bw_3ma_neutral_std_0_100,96.83361946065358,Nike
3753,2021-04-08,bw_3ma_neutral_std_0_100,95.80727148702009,Nike
3754,2021-04-07,bw_3ma_neutral_std_0_100,94.33767590408382,Nike
3755,2021-04-06,bw_3ma_neutral_std_0_100,92.89148425158082,Nike
3756,2021-04-05,bw_3ma_neutral_std_0_100,91.83302722704806,Nike
3757,2021-04-04,bw_3ma_neutral_std_0_100,90.88245661353686,Nike
3758,2021-04-03,bw_3ma_neutral_std_0_100,90.21187692386727,Nike
3759,2021-04-02,bw_3ma_neutral_std_0_100,87.15038595079179,Nike
3760,2021-04-01,bw_3ma_neutral_std_0_100,83.58442611136557,Nike
3761,2021-03-31,bw_3ma_neutral_std_0_100,81.65131854033679,Nike
3762,2021-03-30,bw_3ma_neutral_std_0_100,79.42965763189325,Nike
3763,2021-03-29,bw_3ma_neutral_std_0_100,76.22817119689695,Nike
3764,2021-03-28,bw_3ma_neutral_std_0_100,70.37048136462039,Nike
3765,2021-03-27,bw_3ma_neutral_std_0_100,66.34686051970996,Nike
3766,2021-03-26,bw_3ma_neutral_std_0_100,63.28251540877676,Nike
3767,2021-03-25,bw_3ma_neutral_std_0_100,58.62028121820313,Nike
3768,2021-03-24,bw_3ma_neutral_std_0_100,53.278619510600976,Nike
3769,2021-03-23,bw_3ma_neutral_std_0_100,51.87324202946325,Nike
3770,2021-03-22,bw_3ma_neutral_std_0_100,50.82648697014713,Nike
3771,2021-03-21,bw_3ma_neutral_std_0_100,49.741914584216296,Nike
3772,2021-03-20,bw_3ma_neutral_std_0_100,49.41540121329401,Nike
3773,2021-03-19,bw_3ma_neutral_std_0_100,49.622468914871035,Nike
3774,2021-03-18,bw_3ma_neutral_std_0_100,48.077095971812525,Nike
3775,2021-03-17,bw_3ma_neutral_std_0_100,47.13822732351797,Nike
3776,2021-03-16,bw_3ma_neutral_std_0_100,45.595708518317124,Nike
3777,2021-03-15,bw_3ma_neutral_std_0_100,44.54310247639269,Nike
3778,2021-03-14,bw_3ma_neutral_std_0_100,41.064764669198276,Nike
3779,2021-03-13,bw_3ma_neutral_std_0_100,35.53073406998633,Nike
3780,2021-03-12,bw_3ma_neutral_std_0_100,34.717304780538186,Nike
3781,2021-03-11,bw_3ma_neutral_std_0_100,33.233295801420496,Nike
3782,2021-03-10,bw_3ma_neutral_std_0_100,32.306129118342525,Nike
3783,2021-03-09,bw_3ma_neutral_std_0_100,30.259284153683907,Nike
3784,2021-03-08,bw_3ma_neutral_std_0_100,28.26495532560719,Nike
3785,2021-03-07,bw_3ma_neutral_std_0_100,27.679000823418754,Nike
3786,2021-03-06,bw_3ma_neutral_std_0_100,26.839313465679716,Nike
3787,2021-03-05,bw_3ma_neutral_std_0_100,25.18319997374193,Nike
3788,2021-03-04,bw_3ma_neutral_std_0_100,23.45701739739729,Nike
3789,2021-03-03,bw_3ma_neutral_std_0_100,21.074811234457414,Nike
3790,2021-03-02,bw_3ma_neutral_std_0_100,20.497419145842176,Nike
3791,2021-03-01,bw_3ma_neutral_std_0_100,15.359828295066494,Nike
3792,2021-02-28,bw_3ma_neutral_std_0_100,14.260557099168434,Nike
3793,2021-02-27,bw_3ma_neutral_std_0_100,14.770876948127462,Nike
3794,2021-02-26,bw_3ma_neutral_std_0_100,14.931279495730914,Nike
3795,2021-02-25,bw_3ma_neutral_std_0_100,14.727065932011554,Nike
3796,2021-02-24,bw_3ma_neutral_std_0_100,14.17607461858015,Nike
3797,2021-02-23,bw_3ma_neutral_std_0_100,13.248907935502183,Nike
3798,2021-02-22,bw_3ma_neutral_std_0_100,12.808514464057124,Nike
3799,2021-02-21,bw_3ma_neutral_std_0_100,12.78239910265906,Nike
3800,2021-02-20,bw_3ma_neutral_std_0_100,13.33339041609046,Nike
3801,2021-02-19,bw_3ma_neutral_std_0_100,13.199245936778004,Nike
3802,2021-02-18,bw_3ma_neutral_std_0_100,12.449892042235513,Nike
3803,2021-02-17,bw_3ma_neutral_std_0_100,12.14093161913813,Nike
3804,2021-02-16,bw_3ma_neutral_std_0_100,12.129372360814372,Nike
3805,2021-02-15,bw_3ma_neutral_std_0_100,12.170186532179676,Nike
3806,2021-02-14,bw_3ma_neutral_std_0_100,12.076856224232477,Nike
3807,2021-02-13,bw_3ma_neutral_std_0_100,12.152633584354767,Nike
3808,2021-02-12,bw_3ma_neutral_std_0_100,12.295483184133264,Nike
3809,2021-02-11,bw_3ma_neutral_std_0_100,11.721087940268582,Nike
3810,2021-02-10,bw_3ma_neutral_std_0_100,12.453031593878997,Nike
3811,2021-02-09,bw_3ma_neutral_std_0_100,12.92539140933044,Nike
3812,2021-02-08,bw_3ma_neutral_std_0_100,13.98099429600548,Nike
3813,2021-02-07,bw_3ma_neutral_std_0_100,15.021898372713283,Nike
3814,2021-02-06,bw_3ma_neutral_std_0_100,15.710031010207837,Nike
3815,2021-02-05,bw_3ma_neutral_std_0_100,13.421155155215155,Nike
3816,2021-02-04,bw_3ma_neutral_std_0_100,10.35095906167365,Nike
3817,2021-02-03,bw_3ma_neutral_std_0_100,9.540383910083229,Nike
3818,2021-02-02,bw_3ma_neutral_std_0_100,8.546002280456122,Nike
3819,2021-02-01,bw_3ma_neutral_std_0_100,5.073372748977144,Nike
3820,2021-01-31,bw_3ma_neutral_std_0_100,1.0409040767077993,Nike
3821,2021-01-30,bw_3ma_neutral_std_0_100,1.3091930353328105,Nike
3822,2021-01-29,bw_3ma_neutral_std_0_100,0.8018700311243866,Nike
3823,2021-01-28,bw_3ma_neutral_std_0_100,0.0,Nike
3824,2021-01-27,bw_3ma_neutral_std_0_100,0.22733208036682315,Nike
3825,2021-01-26,bw_3ma_neutral_std_0_100,0.10189272152035703,Nike
3826,2021-01-25,bw_3ma_neutral_std_0_100,0.4197009719766623,Nike
3827,2021-01-24,bw_3ma_neutral_std_0_100,1.0845723859308227,Nike
3828,2021-01-23,bw_3ma_neutral_std_0_100,2.023441034225387,Nike
3829,2021-01-22,bw_3ma_neutral_std_0_100,1.335308396730877,Nike
3830,2021-01-21,bw_3ma_neutral_std_0_100,0.7433602050412415,Nike
3831,2021-01-20,bw_3ma_neutral_std_0_100,2.0582615160894857,Nike
3832,2021-01-19,bw_3ma_neutral_std_0_100,1.874597744945686,Nike
3833,2021-01-18,bw_3ma_neutral_std_0_100,1.661821767653173,Nike
3834,2021-01-17,bw_3ma_neutral_std_0_100,2.516065228466619,Nike
3835,2021-01-16,bw_3ma_neutral_std_0_100,7.621404321450149,Nike
3836,2021-01-15,bw_3ma_neutral_std_0_100,7.463998618597249,Nike
3837,2021-01-14,bw_3ma_neutral_std_0_100,7.06456202541038,Nike
3838,2021-01-13,bw_3ma_neutral_std_0_100,7.084969111093008,Nike
3839,2021-01-12,bw_3ma_neutral_std_0_100,6.746753774954074,Nike
3840,2021-01-11,bw_3ma_neutral_std_0_100,6.831236255542356,Nike
3841,2021-01-10,bw_3ma_neutral_std_0_100,7.216116745654916,Nike
3842,2021-04-12,bw_3ma_negative_std_0_100,100.0,Nike
3843,2021-04-11,bw_3ma_negative_std_0_100,99.29211178774067,Nike
3844,2021-04-10,bw_3ma_negative_std_0_100,99.1377436417651,Nike
3845,2021-04-09,bw_3ma_negative_std_0_100,98.85452534945483,Nike
3846,2021-04-08,bw_3ma_negative_std_0_100,98.30100528317102,Nike
3847,2021-04-07,bw_3ma_negative_std_0_100,97.23901544626573,Nike
3848,2021-04-06,bw_3ma_negative_std_0_100,94.46479933716209,Nike
3849,2021-04-05,bw_3ma_negative_std_0_100,91.34939812174922,Nike
3850,2021-04-04,bw_3ma_negative_std_0_100,87.36480973338416,Nike
3851,2021-04-03,bw_3ma_negative_std_0_100,82.78165098307308,Nike
3852,2021-04-02,bw_3ma_negative_std_0_100,76.55746432993199,Nike
3853,2021-04-01,bw_3ma_negative_std_0_100,68.46668325861707,Nike
3854,2021-03-31,bw_3ma_negative_std_0_100,66.66467143212685,Nike
3855,2021-03-30,bw_3ma_negative_std_0_100,66.60040387747578,Nike
3856,2021-03-29,bw_3ma_negative_std_0_100,61.965894090850384,Nike
3857,2021-03-28,bw_3ma_negative_std_0_100,53.2056593252537,Nike
3858,2021-03-27,bw_3ma_negative_std_0_100,43.04224961644241,Nike
3859,2021-03-26,bw_3ma_negative_std_0_100,39.283227743421236,Nike
3860,2021-03-25,bw_3ma_negative_std_0_100,37.38449954792185,Nike
3861,2021-03-24,bw_3ma_negative_std_0_100,34.1018136681967,Nike
3862,2021-03-23,bw_3ma_negative_std_0_100,32.82087309363216,Nike
3863,2021-03-22,bw_3ma_negative_std_0_100,32.14511865869832,Nike
3864,2021-03-21,bw_3ma_negative_std_0_100,28.66301433733535,Nike
3865,2021-03-20,bw_3ma_negative_std_0_100,28.579529523695506,Nike
3866,2021-03-19,bw_3ma_negative_std_0_100,28.309227749721984,Nike
3867,2021-03-18,bw_3ma_negative_std_0_100,28.01309293907499,Nike
3868,2021-03-17,bw_3ma_negative_std_0_100,27.633473314788148,Nike
3869,2021-03-16,bw_3ma_negative_std_0_100,27.23432139447992,Nike
3870,2021-03-15,bw_3ma_negative_std_0_100,24.151368993425173,Nike
3871,2021-03-14,bw_3ma_negative_std_0_100,23.65581574114037,Nike
3872,2021-03-13,bw_3ma_negative_std_0_100,23.662431518825045,Nike
3873,2021-03-12,bw_3ma_negative_std_0_100,23.450096558850493,Nike
3874,2021-03-11,bw_3ma_negative_std_0_100,23.212243599235087,Nike
3875,2021-03-10,bw_3ma_negative_std_0_100,23.199327080898357,Nike
3876,2021-03-09,bw_3ma_negative_std_0_100,22.813091678926856,Nike
3877,2021-03-08,bw_3ma_negative_std_0_100,22.626274718593166,Nike
3878,2021-03-07,bw_3ma_negative_std_0_100,22.581224422930912,Nike
3879,2021-03-06,bw_3ma_negative_std_0_100,22.420240499270694,Nike
3880,2021-03-05,bw_3ma_negative_std_0_100,22.046921615635913,Nike
3881,2021-03-04,bw_3ma_negative_std_0_100,21.969737542648136,Nike
3882,2021-03-03,bw_3ma_negative_std_0_100,21.8475031739981,Nike
3883,2021-03-02,bw_3ma_negative_std_0_100,22.06645391165731,Nike
3884,2021-03-01,bw_3ma_negative_std_0_100,16.19605384612961,Nike
3885,2021-02-28,bw_3ma_negative_std_0_100,12.778217079417676,Nike
3886,2021-02-27,bw_3ma_negative_std_0_100,15.378532746524348,Nike
3887,2021-02-26,bw_3ma_negative_std_0_100,16.060902959142844,Nike
3888,2021-02-25,bw_3ma_negative_std_0_100,16.105953254805097,Nike
3889,2021-02-24,bw_3ma_negative_std_0_100,16.138087032130617,Nike
3890,2021-02-23,bw_3ma_negative_std_0_100,16.254020660128592,Nike
3891,2021-02-22,bw_3ma_negative_std_0_100,16.176836587140816,Nike
3892,2021-02-21,bw_3ma_negative_std_0_100,16.151003550467358,Nike
3893,2021-02-20,bw_3ma_negative_std_0_100,16.11225399545716,Nike
3894,2021-02-19,bw_3ma_negative_std_0_100,15.932052812808145,Nike
3895,2021-02-18,bw_3ma_negative_std_0_100,15.803202666473437,Nike
3896,2021-02-17,bw_3ma_negative_std_0_100,15.790286148136712,Nike
3897,2021-02-16,bw_3ma_negative_std_0_100,15.92543703512347,Nike
3898,2021-02-15,bw_3ma_negative_std_0_100,15.861169480472428,Nike
3899,2021-02-14,bw_3ma_negative_std_0_100,15.874085998809154,Nike
3900,2021-02-13,bw_3ma_negative_std_0_100,15.880701776493824,Nike
3901,2021-02-12,bw_3ma_negative_std_0_100,16.221571845770473,Nike
3902,2021-02-11,bw_3ma_negative_std_0_100,16.285839400421516,Nike
3903,2021-02-10,bw_3ma_negative_std_0_100,16.56275695207972,Nike
3904,2021-02-09,bw_3ma_negative_std_0_100,16.54353969309092,Nike
3905,2021-02-08,bw_3ma_negative_std_0_100,16.64655680275216,Nike
3906,2021-02-07,bw_3ma_negative_std_0_100,16.015852663480583,Nike
3907,2021-02-06,bw_3ma_negative_std_0_100,15.957885849481606,Nike
3908,2021-02-05,bw_3ma_negative_std_0_100,15.532900892499907,Nike
3909,2021-02-04,bw_3ma_negative_std_0_100,15.19801652684272,Nike
3910,2021-02-03,bw_3ma_negative_std_0_100,14.850215642848813,Nike
3911,2021-02-02,bw_3ma_negative_std_0_100,14.29669557656502,Nike
3912,2021-02-01,bw_3ma_negative_std_0_100,8.529312620698558,Nike
3913,2021-01-31,bw_3ma_negative_std_0_100,1.0626199109705297,Nike
3914,2021-01-30,bw_3ma_negative_std_0_100,1.1848542796205654,Nike
3915,2021-01-29,bw_3ma_negative_std_0_100,0.7857023593123409,Nike
3916,2021-01-28,bw_3ma_negative_std_0_100,0.5409185849796573,Nike
3917,2021-01-27,bw_3ma_negative_std_0_100,0.09010059132449971,Nike
3918,2021-01-26,bw_3ma_negative_std_0_100,0.21895073765920942,Nike
3919,2021-01-25,bw_3ma_negative_std_0_100,0.5084697706215378,Nike
3920,2021-01-24,bw_3ma_negative_std_0_100,0.6181026579674372,Nike
